created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,entities.media,extended_entities.media,quoted_status_id,quoted_status_id_str,quoted_status_permalink.url,quoted_status_permalink.expanded,quoted_status_permalink.display,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.quoted_status_permalink.url,quoted_status.quoted_status_permalink.expanded,quoted_status.quoted_status_permalink.display,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.user.withheld_in_countries,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,retweeted_status.user.entities.url.urls
Wed Dec 01 23:31:14 +0000 2021,1466188169175617538,1466188169175617538,Great news! Today the 3 billionth dose of our Pfizer-BioNTech vaccine rolled off the line – meeting our 2021 goal – but we’re not stopping there. 2.2B of these doses have already shipped and the remaining doses will go through our more than 40 quality checks before delivery.,False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,41,350,False,False,en,[],[],[],[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Dec 01 16:52:13 +0000 2021,1466087754438221832,1466087754438221832,"Chief Rabbi Lord Jonathan Sacks was a global leader who inspired interfaith dialogue. It was wonderful to gather last week with Lady Elaine Sacks, @theresa_may, and @Isaac_Herzog to honor his legacy. Thank you to @TheGenesisPrize for such a memorable evening. https://t.co/VyJredB1LC",False,"[0, 259]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,76,False,False,en,[],[],"[{'screen_name': 'theresa_may', 'name': 'Theresa May', 'id': 747807250819981312, 'id_str': '747807250819981312', 'indices': [147, 159]}, {'screen_name': 'Isaac_Herzog', 'name': 'יצחק הרצוג Isaac Herzog', 'id': 2348783658, 'id_str': '2348783658', 'indices': [165, 178]}, {'screen_name': 'TheGenesisPrize', 'name': 'The Genesis Prize', 'id': 1277797406, 'id_str': '1277797406', 'indices': [213, 229]}]",[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'id': 1466087502691942409, 'id_str': '1466087502691942409', 'indices': [260, 283], 'media_url': 'http://pbs.twimg.com/media/FFiW0OeXwAkozxb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFiW0OeXwAkozxb.jpg', 'url': 'https://t.co/VyJredB1LC', 'display_url': 'pic.twitter.com/VyJredB1LC', 'expanded_url': 'https://twitter.com/AlbertBourla/status/1466087754438221832/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]","[{'id': 1466087502691942409, 'id_str': '1466087502691942409', 'indices': [260, 283], 'media_url': 'http://pbs.twimg.com/media/FFiW0OeXwAkozxb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFiW0OeXwAkozxb.jpg', 'url': 'https://t.co/VyJredB1LC', 'display_url': 'pic.twitter.com/VyJredB1LC', 'expanded_url': 'https://twitter.com/AlbertBourla/status/1466087754438221832/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Dec 01 02:11:01 +0000 2021,1465865990676357124,1465865990676357124,"Powerful to see the launch supplies of our oral antiviral candidate, which originated in @Pfizer’s laboratories, leaving our plant in Freiburg, Germany for the US. Approval or authorization could be a big step forward in combatting COVID-19: a potential game-changer. https://t.co/zBwPjUm9pt",False,"[0, 267]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,77,655,False,False,en,[],[],"[{'screen_name': 'pfizer', 'name': 'Pfizer Inc.', 'id': 56488059, 'id_str': '56488059', 'indices': [89, 96]}]",[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'id': 1465865843640872971, 'id_str': '1465865843640872971', 'indices': [268, 291], 'media_url': 'http://pbs.twimg.com/media/FFfNN-KXsAspWSc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFfNN-KXsAspWSc.jpg', 'url': 'https://t.co/zBwPjUm9pt', 'display_url': 'pic.twitter.com/zBwPjUm9pt', 'expanded_url': 'https://twitter.com/AlbertBourla/status/1465865990676357124/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]","[{'id': 1465865843640872971, 'id_str': '1465865843640872971', 'indices': [268, 291], 'media_url': 'http://pbs.twimg.com/media/FFfNN-KXsAspWSc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFfNN-KXsAspWSc.jpg', 'url': 'https://t.co/zBwPjUm9pt', 'display_url': 'pic.twitter.com/zBwPjUm9pt', 'expanded_url': 'https://twitter.com/AlbertBourla/status/1465865990676357124/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Nov 30 22:06:59 +0000 2021,1465804579078033418,1465804579078033418,https://t.co/b3OiVfdttY,False,"[0, 23]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4658045763727032e+18,1465804576372703241,1.1547816589330063e+18,1154781658933006337,AlbertBourla,,,,,True,6,25,False,False,und,[],[],[],"[{'url': 'https://t.co/b3OiVfdttY', 'expanded_url': 'https://twitter.com/pfizer/status/1459257192582979591?s=20', 'display_url': 'twitter.com/pfizer/status/…', 'indices': [0, 23]}]",1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,1.4592571925829796e+18,1459257192582979591,https://t.co/b3OiVfdttY,https://twitter.com/pfizer/status/1459257192582979591?s=20,twitter.com/pfizer/status/…,Fri Nov 12 20:30:01 +0000 2021,1.4592571925829796e+18,1459257192582979591,Emergency uses of the vaccine have not been approved or licensed by US FDA but have been authorized to prevent COVID-19 in ages 5+. See Fact Sheets: https://t.co/cAUX3ZI7at,False,"[0, 172]",[],[],[],"[{'url': 'https://t.co/cAUX3ZI7at', 'expanded_url': 'https://on.pfizer.com/3kjQoju', 'display_url': 'on.pfizer.com/3kjQoju', 'indices': [149, 172]}]","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1.459257191140053e+18,1459257191140052992,56488059.0,56488059,pfizer,56488059.0,56488059,Pfizer Inc.,pfizer,"New York, NY",Breakthroughs that change patients' lives. Visit https://t.co/YjZgM19rTC to learn more. https://t.co/K5kUC0gbrs,https://t.co/YGqLZyvAi4,"[{'url': 'https://t.co/YGqLZyvAi4', 'expanded_url': 'http://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/YjZgM19rTC', 'expanded_url': 'http://Pfizer.com', 'display_url': 'Pfizer.com', 'indices': [49, 72]}, {'url': 'https://t.co/K5kUC0gbrs', 'expanded_url': 'http://on.pfizer.com/CGs', 'display_url': 'on.pfizer.com/CGs', 'indices': [88, 111]}]",False,470176.0,2354.0,4140.0,Mon Jul 13 20:48:42 +0000 2009,534.0,,,True,True,10435.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1410592579612254213/KRmI_z7__normal.jpg,https://pbs.twimg.com/profile_images/1410592579612254213/KRmI_z7__normal.jpg,https://pbs.twimg.com/profile_banners/56488059/1625146454,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,12.0,41.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Nov 30 22:06:58 +0000 2021,1465804576372703241,1465804576372703241,"Today, we submitted a request to the @US_FDA to expand the emergency use authorization of a booster dose of our COVID-19 vaccine to include 16- and 17-year-olds. It is our hope to provide strong protection for as many people as possible, particularly in light of the new variant.",False,"[0, 279]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,66,287,False,False,en,[],[],"[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [37, 44]}]",[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Nov 30 13:05:21 +0000 2021,1465668270300741637,1465668270300741637,"If authorized, we’re confident our oral antiviral therapy can help reduce the severity of illness, and we now anticipate we can deliver 80M treatment courses, up from our original estimate of 50M. Going forward, we will continue to follow the science in our ongoing fight.",False,"[0, 272]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.465668268463698e+18,1465668268463697924,1.1547816589330063e+18,1154781658933006337,AlbertBourla,,,,,False,50,247,False,False,en,[],[],[],[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Nov 30 13:05:20 +0000 2021,1465668268463697924,1465668268463697924,"Still, we believe that the best hedge against spread of the Omicron variant and any new variant that may emerge is getting all eligible people fully vaccinated and boosted, as recommended.",False,"[0, 188]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4656682652131492e+18,1465668265213149185,1.1547816589330063e+18,1154781658933006337,AlbertBourla,,,,,False,48,223,False,False,en,[],[],[],[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Nov 30 13:05:19 +0000 2021,1465668265213149185,1465668265213149185,"We are prepared to tackle a variant like Omicron. From studies of the Beta &amp; Delta variants, we established an approach to develop and produce variant versions of our vaccine in ~100 days, if needed, and subject to regulatory approval.",False,"[0, 239]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,200,892,False,False,en,[],[],[],[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Nov 25 13:01:12 +0000 2021,1463855286691663874,1463855286691663874,"The @EU_Commission will now review this recommendation. If the vaccine is authorized for children 5 to &lt;12 years of age, the decision will be applicable to all 27 EU member states and our vaccine will be the first COVID-19 vaccine authorized in the EU for this age group.",False,"[0, 274]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.463855284145705e+18,1463855284145704960,1.1547816589330063e+18,1154781658933006337,AlbertBourla,,,,,False,10,49,False,False,en,[],[],"[{'screen_name': 'EU_Commission', 'name': 'European Commission 🇪🇺', 'id': 157981564, 'id_str': '157981564', 'indices': [4, 18]}]",[],1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Nov 25 13:01:11 +0000 2021,1463855284145704960,1463855284145704960,"Today brings encouraging news. Based on scientific evidence, the @EMA_News committee responsible for reviewing medicines has issued a positive opinion of our COVID-19 vaccine for administration to children 5 to under 12 years of age: https://t.co/sP04CuwW4p",False,"[0, 257]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,16,80,False,False,en,[],[],"[{'screen_name': 'EMA_News', 'name': 'EU Medicines Agency', 'id': 116716199, 'id_str': '116716199', 'indices': [65, 74]}]","[{'url': 'https://t.co/sP04CuwW4p', 'expanded_url': 'https://on.pfizer.com/3xknfKk', 'display_url': 'on.pfizer.com/3xknfKk', 'indices': [234, 257]}]",1154781658933006337,1154781658933006337,Albert Bourla,AlbertBourla,"New York, NY",Chairman and CEO of @Pfizer. Father. 🇬🇷🇺🇸 Working every day for breakthroughs that change patients’ lives.,https://t.co/rszxgWrdM4,"[{'url': 'https://t.co/rszxgWrdM4', 'expanded_url': 'https://www.pfizer.com', 'display_url': 'pfizer.com', 'indices': [0, 23]}]",[],False,44886,151,336,Fri Jul 26 15:52:57 +0000 2019,12,,,True,True,576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_images/1440706735346315277/AkTU0XsE_normal.jpg,https://pbs.twimg.com/profile_banners/1154781658933006337/1632326315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
